Date,Country,Total
2013-01-01,Brazil,36.0
2013-01-01,Brazil,0.0
2013-01-01,Brazil,31.0
2013-01-01,Brazil,0.0
2013-01-01,Brazil,60.0
2013-01-01,Brazil,23.0
2013-01-01,Brazil,14.0
2013-01-01,Brazil,13.0
2013-01-01,Brazil,1.0
2013-01-01,Brazil,6.0
2013-01-01,Brazil,2.0
2013-01-01,Brazil,3.0
2013-01-01,Brazil,7.0
2013-01-01,Brazil,0.0
2013-01-01,Brazil,0.0
2013-01-01,Brazil,9.0
2013-01-01,Brazil,1.0
2013-01-01,Brazil,5.0
2013-01-01,Brazil,7.0
2013-01-01,Brazil,8.0
2013-01-01,Brazil,1.0
2013-01-01,Brazil,0.0
2013-01-01,Brazil,3.0
2013-01-01,Brazil,39.0
2013-01-01,Brazil,0.0
2013-01-01,Brazil,0.0
2013-01-01,Brazil,9.0
2013-01-01,Brazil,2.0
2013-01-01,Brazil,0.0
2013-01-01,Brazil,0.0
2013-01-01,Brazil,107.0
2013-01-01,Brazil,14.0
2013-01-01,Brazil,19.0
2013-01-01,Brazil,8.0
2013-01-01,Brazil,15.0
2013-01-01,Brazil,5.0
2013-01-01,Brazil,5.0
2013-01-01,Brazil,0.0
2013-01-01,Brazil,0.0
2013-01-01,Brazil,0.0
2013-01-01,Brazil,0.0
2013-01-01,Brazil,11.0
2013-01-01,Brazil,13.0
2013-01-01,Brazil,3.0
2013-01-01,Brazil,15.0
2013-01-01,Brazil,18.0
2013-01-01,Brazil,1.0
2013-01-01,Brazil,0.0
2013-01-01,Brazil,10.0
2013-01-01,Brazil,8.0
2013-01-01,Brazil,15.0
2013-01-01,Brazil,3.0
2013-01-01,Brazil,32.0
2013-01-01,Brazil,10.0
2013-01-01,Brazil,0.0
2013-01-01,Brazil,8.0
2013-01-01,Brazil,5.0
2013-01-01,Brazil,30.0
2013-01-01,Brazil,2.0
2013-01-01,Brazil,8.0
2013-01-01,Brazil,6.0
2013-01-01,Brazil,5.0
